ID;Address;Longitude;Latitude
PA_1467;Unknown;2.5437047;48.8230529
PA_1468;Unknown;2.37276;48.85381
PA_1469;Unknown;2.3637724;48.8740687
PA_1470;Unknown;2.3484735;48.8707999
PA_1471;20 Rue Louis Blanc, 75010 Paris;2.366738141390326;48.88031540163962
PA_1472;103 Rue des Entrepreneurs, 75015 Paris;2.293174269388078;48.84368066999816
PA_1473;13 Rue Réaumur, 75003 Paris;2.3582466617840745;48.86486331379734
PA_1474;Pl. de l'Hôtel de Ville, 75004 Paris;2.3524400155273995;48.85646247384255
PA_1475;Pl. de l'Hôtel de Ville, 75004 Paris;2.3526927831522806;48.85644361418365
PA_1476;1 Port de la Bourdonnais, 75007 Paris;2.2973294268220714;48.86213261188782
PA_1477;60 Bd Voltaire, 75011 Paris;2.373178959043024;48.86176938331993
PA_1478;7 Rue Pierre Sarrazin, 75005 Paris;2.342283250541578;48.850801142192935
PA_1479;20 Rue Léon, 75018 Paris;2.3535951793239147;48.88784398706549
PA_1480;2 Rue de Turbigo;2.34782;48.86307
PA_1481;2 R. de Tourtille, 75020 Paris;2.381712;48.870357
PA_1482;Rue de Paris, 94190 Villeneuve-Saint-Georges;2.44638;48.74628 
PA_1483;Porte Saint-Denis, 75010 Paris;2.35244;48.86997
PA_1484;98 Rue de Lagny, 75020 Paris;2.40992;48.84903
PA_1485;1 Rue Pernelle, 75004 Paris;2.35054;48.85846
PA_1486;Charenton-le-Pont;2.41348;48.81797
PA_1487;4 bis Rue de Ventadour, 75001 Paris;2.33432;48.86668
PA_1488;3 Rue Belidor, 75017 Paris;2.28621;48.88026
PA_1489;5 Rue Charles Robin, 75010 Paris;2.36978;48.87738
PRP_0001;Unknown;2.8867295;42.6999857
PRP_0002;Unknown;2.8969091;42.6984193
PRP_0003;Unknown;2.9011452;42.6997789
PRP_0004;Unknown;2.8935332;42.7015625
PRP_0005;Unknown;2.8957556;42.6988728
PRP_0006;Unknown;2.8950703;42.6996728
PRP_0007;Unknown;2.8926754;42.6975199
PRP_0008;Unknown;2.8904851;42.7003758
Pending;Unknown;-0.088557;51.524967
Pending;Unknown;-0.07359;51.520832
Pending;Unknown;-0.128742;51.516008
Pending;Unknown;-0.063891;51.523769
RN_0001;Unknown;-1.6795446;48.1137248
RN_0002;Unknown;-1.680828;48.113622
RN_0003;Unknown;-1.6801154;48.107341
RN_0004;Unknown;-1.6771415;48.1085819
Sticker;Unknown;-0.082827;51.524933
TLS_0001;Unknown;0.7899631;43.908517
TLS_0002;Unknown;0.8735579;43.731328
TLS_0003;Unknown;1.4374872;43.6084501
TLS_0004;Unknown;1.4476862;43.6015325
TLS_0005;Unknown;1.4442508;43.5981792
TLS_0006;Unknown;1.4442499;43.6056476
TLS_0007;Unknown;1.4472446;43.6034025
TLS_0008;Unknown;1.439451;43.60181
TLS_0009;Unknown;1.4926933;43.5544497
TLS_0010;Unknown;1.4803851;43.5733239
VRS_0001;2 rue du Baillage;2.130904;48.807637
VRS_0002;rue des 2 Portes;2.130867;48.806304
VRS_0003;1 rue des Deux Portes;2.130321;48.805509
VRS_0004;carré à la Marée;2.13219;48.8071
VRS_0005;10 rue de Fontenay;2.1253;48.801279
VRS_0006;2 avenue de Paris;2.129281;48.801969
VRS_0007;2 rue Saint-Lazare;2.129415;48.808584
VRS_0008;40 rue du Vieux Versailles;2.124758;48.800284
VRS_0009;12 avenue du Général de Gaulle;2.128459;48.800617
VRS_0010;48 boulevard de Jardy;2.152928;48.832282
VRS_0011;65 avenue de Saint-Cloud;2.13536;48.80561
VRS_0012;1 place Hoche;2.12728;48.8063
VRS_0013;pavillon de l'Octroi;2.153225;48.798473
VRS_0014;25 rue de Noailles;2.13499;48.7981
VRS_0015;15 rue du Peintre Lebrun;2.12477;48.80652
VRS_0016;40 rue de l'Orangerie;2.12429;48.7996
VRS_0017;27 rue des Réservoirs;2.12515;48.8094
VRS_0018;17 rue Colbert;2.127111;48.805025
VRS_0019;0 rue d'Anjou;2.123183;48.79795
VRS_0020;allée du Potager;2.119912;48.800811
VRS_0021;0 rue de Limoges;2.132251;48.800292
VRS_0022;16 rue Sainte-Anne;2.1258;48.80536
VRS_0023;jardins de l'Orangerie;2.118563;48.801412
VRS_0024;Unknown;;
VRS_0025;Unknown;;
VRS_0026;Unknown;;
VRS_0027;Unknown;;
VRS_0028;Unknown;;
VRS_0029;Unknown;;
VRS_0030;Unknown;;
VRS_0031;Unknown;;
VRS_0032;Unknown;;
VRS_0033;Unknown;;
VRS_0034;0 rue Pierre Bertin;2.143041;48.806876
VRS_0035;1 rue de Bretagne;2.15922;48.80226
VRS_0036;30 rue des Chantiers;2.138546;48.795779
VRS_0037;3 rue Saint-Honoré;2.125345;48.798534
VRS_0038;Place d'Armes;2.126332;48.803361
VRS_0039;0 rue de la Paroisse;2.12389;48.8087
VRS_0040;1 avenue de Maintenon;2.137759;48.819504
VRS_0041;42 rue du Maréchal Foch;2.134159;48.809835
VRS_0042;54 avenue de Villeneuve l'Étang;2.149957;48.81891
BBO_0001;;-2.932137;43.25711
BBO_0002;;-2.922634;43.262142
BBO_0003;;-2.931489;43.257083
BBO_0004;;-2.925563;43.26027
BBO_0005;;-2.924724;43.262103
BBO_0006;;-2.92496;43.256096
BBO_0007;;-2.928691;43.256735
BBO_0008;;-2.925021;43.25474
BBO_0009;;-2.922798;43.257587
BBO_0010;;-2.92243;43.256413
BBO_0011;;-2.923549;43.256805
BBO_0012;;-2.927793;43.258062
BBO_0013;;-2.918807;43.257964
BBO_0014;;-2.925967;43.258233
BBO_0015;;-2.926298;43.258825
BBO_0016;;-2.922935;43.253432
BBO_0017;;-2.934779;43.257579
BBO_0018;;-2.939709;43.263126
BBO_0019;;-2.938427;43.265542
BBO_0020;;-2.932467;43.264906
BBO_0021;;-2.928028;43.264312
BBO_0022;;-2.929581;43.267355
BBO_0023;;-2.933012;43.267702
BBO_0024;;-2.933022;43.267702
BBO_0025;;-2.933032;43.267702
BBO_0026;;-2.933042;43.267702
BBO_0027;;-2.926344;43.257667
BBO_0028;;-2.925582;43.255348
BBO_0029;;-2.92813;43.26412
BBO_0030;;-2.940302;43.253267
BBO_0031;;-2.953378;43.265281
BBO_0032;;-2.940427;43.268823
BBO_0033;;-2.924395;43.26416
BBO_0034;;-2.931967;43.261112
BBO_0035;;-2.936355;43.25603
BBO_0036;;-2.940537;43.261941
BBO_0037;;-2.941392;43.271994
BBO_0038;;-2.921968;43.273667
BBO_0039;;-2.930576;43.260101
BBO_0040;;-2.94471;43.267712
FAO_0001;;-7.93582;37.01600
FAO_0002;;-7.9343305;37.0119101
FAO_0003;;-7.9343305;37.0119101
FAO_0004;;-7.93500;37.01595
RA_0014;;12.1949981;44.4194697
RA_0015;;12.1977654;44.4188982
RA_0016;;12.1986800103686;44.4187427161638
RA_0017;;12.1883207;44.4152736
RA_0018;;12.1919254;44.4177955
RA_0019;;12.1990864;44.417788
RA_0020;;12.1961526;44.4192399
RA_0021;;12.2091795;44.4165504
RA_0022;;12.2083354;44.4164728
RA_0023;;12.2840819;44.4915131
RA_0024;;12.2802881;44.487962
RA_0025;;11.8097774274875;44.355483760363
RA_0026;;12.195449431451;44.4215450529102
RA_0027;;12.1974331;44.4134115
RA_0028;;12.1960401;44.4155896
RA_0029;;12.2072180473308;44.4239486408975
RA_0030;;12.2056782;44.4140607
RA_0031;;12.2800309;44.4918127
RA_0032;;12.1973628;44.4184888
RA_0033;;12.1991899;44.418787
RA_0034;;12.2074183;44.4195745
RA_0035;;12.1975583;44.4163879
RA_0036;;12.2017173;44.4181064
RA_0037;;12.1962662;44.4158907
RA_0038;;12.1967271;44.4203485
RA_0039;;12.2012175;44.4135367
RA_0040;;12.2063202;44.4138116
